Dates,PX_TO_BOOK_RATIO,EQY_DVD_YLD_12M,EARN_YLD,CASH_FLOW_YIELD,PX_TO_SALES_RATIO,PX_CLOSE_1D,BASIC_EPS_3YR_AVG_GROWTH,SALES_3YR_AVG_GROWTH,EPS_GROWTH,OPER_INC_TO_NET_SALES,EBIT_TO_NET_SALES,5_YEAR_AVERAGE_ADJUSTED_ROE,CUR_MKT_CAP,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE
2009/01/01,2.6534,1.2535,7.7097,18.1731,1.9736,10940,39.3701,58.1383,79.2849,32.487,32.487,23.7609,202462.6026,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/02,2.5898,1.2842,7.899,18.1731,1.9263,10850,39.3701,58.1383,79.2849,32.487,32.487,23.7609,197610.9642,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/05,2.7634,1.2035,7.4027,18.1731,2.0554,10590,39.3701,58.1383,79.2849,32.487,32.487,23.7609,210859.6691,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/06,2.8612,1.1624,7.1496,18.1731,2.1282,11300,39.3701,58.1383,79.2849,32.487,32.487,23.7609,218323.7281,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/07,2.7389,1.2143,7.4688,18.1731,2.0372,11700,39.3701,58.1383,79.2849,32.487,32.487,23.7609,208993.6543,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/08,2.6228,1.2681,7.7995,18.1731,1.9508,11200,39.3701,58.1383,79.2849,32.487,32.487,23.7609,200130.0841,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/09,2.5653,1.2965,7.9743,18.1731,1.9081,10725,39.3701,58.1383,79.2849,32.487,32.487,23.7609,195744.9494,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/12,2.5433,1.3077,8.0433,18.1731,1.8917,10490,39.3701,58.1383,79.2849,32.487,32.487,23.7609,194065.5361,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/13,2.4602,1.3519,8.3151,18.1731,1.8299,10400,39.3701,58.1383,79.2849,32.487,32.487,23.7609,187925.9332,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/14,2.3491,1.4158,8.7081,18.1731,1.7473,10060,39.3701,58.1383,79.2849,32.487,32.487,23.7609,179444.9815,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/15,2.4333,1.3668,8.407,18.1731,1.8099,9606,39.3701,58.1383,79.2849,32.487,32.487,23.7609,185871.077,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/16,2.4929,1.3341,8.2058,18.1731,1.8543,9950,39.3701,58.1383,79.2849,32.487,32.487,23.7609,190429.1215,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/19,2.4186,1.3751,8.458,18.1731,1.799,10194,39.3701,58.1383,79.2849,32.487,32.487,23.7609,184750.2464,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/20,2.421,1.3737,8.4495,18.1731,1.8008,9890,39.3701,58.1383,79.2849,32.487,32.487,23.7609,184937.0515,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/21,2.3905,1.3913,8.5575,18.1731,1.778,9900,39.3701,58.1383,79.2849,32.487,32.487,23.7609,182601.9877,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/22,2.4027,1.3842,8.514,18.1731,1.7871,9775,39.3701,58.1383,79.2849,32.487,32.487,23.7609,183536.0132,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/23,2.2743,1.4624,8.9946,18.1731,1.6916,9825,39.3701,58.1383,79.2849,32.487,32.487,23.7609,173728.7454,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/26,2.3354,1.4241,8.7592,18.1731,1.7371,9300,39.3701,58.1383,79.2849,32.487,32.487,23.7609,178398.8729,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/27,2.4467,1.3593,8.3608,18.1731,1.8199,9550,39.3701,58.1383,79.2849,32.487,32.487,23.7609,186898.5051,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/28,2.4699,1.3465,8.2822,18.1731,1.8372,10005,39.3701,58.1383,79.2849,32.487,32.487,23.7609,188673.1536,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/29,2.421,1.3737,8.4495,18.1731,1.8008,10100,39.3701,58.1383,79.2849,32.487,32.487,23.7609,184937.0515,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/01/30,2.3966,1.3878,8.5357,18.1731,1.7826,9900,39.3701,58.1383,79.2849,32.487,32.487,23.7609,183069.0005,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/02,2.3477,1.4167,8.7135,18.1731,1.7462,9800,39.3701,58.1383,79.2849,32.487,32.487,23.7609,179332.8984,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/03,2.4161,1.3765,8.4666,18.1731,1.7971,9600,39.3701,58.1383,79.2849,32.487,32.487,23.7609,184563.4413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/04,2.3526,1.4137,8.6954,18.1731,1.7498,9880,39.3701,58.1383,79.2849,32.487,32.487,23.7609,179706.5086,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/05,2.3,1.446,8.8942,18.1731,1.7107,9620,39.3701,58.1383,79.2849,32.487,32.487,23.7609,175690.1989,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/06,2.4455,1.36,8.365,18.1731,1.819,9405,39.3701,58.1383,79.2849,32.487,32.487,23.7609,186805.1025,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/09,2.4428,1.3615,8.3742,18.1731,1.817,10000,39.3701,58.1383,79.2849,32.487,32.487,23.7609,186600.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/10,2.3795,1.3977,8.5971,18.1731,1.7699,9989,39.3701,58.1383,79.2849,32.487,32.487,23.7609,181761.923,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/11,2.3978,1.387,8.5314,18.1731,1.7835,9730,39.3701,58.1383,79.2849,32.487,32.487,23.7609,183162.9656,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/12,2.3428,1.4196,8.7317,18.1731,1.7426,9805,39.3701,58.1383,79.2849,32.487,32.487,23.7609,178959.8379,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/13,2.311,1.4392,8.8519,18.1731,1.7189,9580,39.3701,58.1383,79.2849,32.487,32.487,23.7609,176531.3641,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/16,2.2743,1.4624,8.9946,18.1731,1.6916,9450,39.3701,58.1383,79.2849,32.487,32.487,23.7609,173729.2789,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/17,2.2388,1.4855,9.1371,18.1731,1.6653,9300,39.3701,58.1383,79.2849,32.487,32.487,23.7609,171020.5966,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/18,2.2251,1.4947,9.1933,18.1731,1.6551,9155,39.3701,58.1383,79.2849,32.487,32.487,23.7609,169974.4848,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/19,2.1422,1.5525,9.5491,18.1731,1.5934,9099,39.3701,58.1383,79.2849,32.487,32.487,23.7609,163641.7724,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/20,2.0518,1.621,9.9702,18.1731,1.5261,8760,39.3701,58.1383,79.2849,32.487,32.487,23.7609,156731.0173,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/23,2.1704,1.5324,9.4254,18.1731,1.6143,8390,39.3701,58.1383,79.2849,32.487,32.487,23.7609,165791.1536,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/24,2.2254,1.4945,9.1923,18.1731,1.6553,8875,39.3701,58.1383,79.2849,32.487,32.487,23.7609,169994.3096,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/25,2.2254,1.4945,9.1923,18.1731,1.6553,9100,39.3701,58.1383,79.2849,32.487,32.487,23.7609,169994.3096,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/26,2.2376,1.4863,9.1421,18.1731,1.6644,9100,39.3701,58.1383,79.2849,32.487,32.487,23.7609,170928.3442,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/02/27,2.1031,1.5814,9.7267,18.1731,1.5643,9150,39.3701,58.1383,79.2849,32.487,32.487,23.7609,160653.9629,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/02,2.152,1.5455,9.5057,18.1731,1.6007,8600,39.3701,58.1383,79.2849,32.487,32.487,23.7609,164390.1016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/03,2.1273,1.5634,9.616,18.1731,1.5823,8800,39.3701,58.1383,79.2849,32.487,32.487,23.7609,162503.3515,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/04,2.1276,1.5632,9.6149,18.1731,1.5825,8699,39.3701,58.1383,79.2849,32.487,32.487,23.7609,162522.0322,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/05,2.0789,1.5998,9.84,18.1731,1.5463,8700,39.3701,58.1383,79.2849,32.487,32.487,23.7609,158804.5742,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/06,2.0664,1.6095,9.8994,18.1731,1.537,8501,39.3701,58.1383,79.2849,32.487,32.487,23.7609,157851.8589,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/09,2.064,1.6114,9.9111,18.1731,1.5352,8450,39.3701,58.1383,79.2849,32.487,32.487,23.7609,157665.052,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/10,2.0579,1.6162,9.9406,18.1731,1.5307,8440,39.3701,58.1383,79.2849,32.487,32.487,23.7609,157198.0346,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/11,2.2376,1.4863,9.1421,18.1731,1.6644,8415,39.3701,58.1383,79.2849,32.487,32.487,23.7609,170928.3442,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/12,2.2767,1.4608,8.985,18.1731,1.6935,9150,39.3701,58.1383,79.2849,32.487,32.487,23.7609,173917.2552,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/13,2.4015,1.3849,8.5183,18.1731,1.7862,9310,39.3701,58.1383,79.2849,32.487,32.487,23.7609,183444.4088,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/16,2.4198,1.3744,8.4538,18.1731,1.7999,9820,39.3701,58.1383,79.2849,32.487,32.487,23.7609,184845.4608,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/17,2.3966,1.3878,8.5357,18.1731,1.7826,9895,39.3701,58.1383,79.2849,32.487,32.487,23.7609,183077.9727,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/18,2.3504,1.415,8.7036,18.1731,1.7482,9800,39.3701,58.1383,79.2849,32.487,32.487,23.7609,179547.1832,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/19,2.5066,1.3268,8.161,18.1731,1.8644,9611,39.3701,58.1383,79.2849,32.487,32.487,23.7609,191484.6143,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/20,2.5428,1.3079,8.0448,18.1731,1.8914,10250,39.3701,58.1383,79.2849,32.487,32.487,23.7609,194249.4653,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/23,2.5922,1.283,7.8915,18.1731,1.9281,10398,39.3701,58.1383,79.2849,32.487,32.487,23.7609,198023.1133,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/24,2.6265,1.2663,7.7886,18.1731,1.9536,10600,39.3701,58.1383,79.2849,32.487,32.487,23.7609,200638.5129,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/25,2.7023,1.2308,7.5701,18.1731,2.01,10740,39.3701,58.1383,79.2849,32.487,32.487,23.7609,206442.0162,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/26,2.7145,1.2252,7.536,18.1731,2.0191,11050,39.3701,58.1383,79.2849,32.487,32.487,23.7609,207376.1429,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/27,2.5861,1.2861,7.9102,18.1731,1.9236,11100,39.3701,58.1383,79.2849,32.487,32.487,23.7609,197567.8119,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/30,2.5237,1.7539,8.1056,18.1731,1.8772,10575,39.3701,58.1383,79.2849,32.487,32.487,23.7609,192803.7653,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/03/31,2.5678,1.7238,7.9667,18.1731,1.9099,10320,39.3701,58.1383,79.2849,32.487,32.487,23.7609,196166.6217,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/01,2.6705,1.6575,7.6603,18.1731,1.9863,10500,39.3701,58.1383,79.2849,32.487,32.487,23.7609,204013.2866,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/02,2.7292,1.6219,7.4955,18.1731,2.03,10920,39.3701,58.1383,79.2849,32.487,32.487,23.7609,208497.0951,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/03,2.6167,1.6916,7.8178,18.1731,1.9463,11160,39.3701,58.1383,79.2849,32.487,32.487,23.7609,199903.1288,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/06,2.615,1.6927,7.8229,18.1731,1.945,10700,39.3701,58.1383,79.2849,32.487,32.487,23.7609,199772.351,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/07,2.5436,1.7402,8.0425,18.1731,1.8919,10693,39.3701,58.1383,79.2849,32.487,32.487,23.7609,194317.0507,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/08,2.5678,1.7238,7.9667,18.1731,1.9099,10401,39.3701,58.1383,79.2849,32.487,32.487,23.7609,196235.1178,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/09,2.6101,1.6959,7.8375,18.1731,1.9414,10500,39.3701,58.1383,79.2849,32.487,32.487,23.7609,199468.325,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/10,2.6101,1.6959,7.8375,18.1731,1.9414,10500,39.3701,58.1383,79.2849,32.487,32.487,23.7609,199468.325,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/13,2.6101,1.6959,7.8375,18.1731,1.9414,10500,39.3701,58.1383,79.2849,32.487,32.487,23.7609,199468.325,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/14,2.6888,1.6462,7.608,18.1731,2,10673,39.3701,58.1383,79.2849,32.487,32.487,23.7609,205486.2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/15,2.635,1.6798,7.7633,18.1731,1.9599,10995,39.3701,58.1383,79.2849,32.487,32.487,23.7609,201413.1475,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/16,2.5898,1.7092,7.899,18.1731,1.9263,10775,39.3701,58.1383,79.2849,32.487,32.487,23.7609,197955.0099,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/17,2.602,1.7011,7.8618,18.1731,1.9354,10590,39.3701,58.1383,79.2849,32.487,32.487,23.7609,198889.6417,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/20,2.58,1.7156,7.9289,18.1731,1.919,10640,39.3701,58.1383,79.2849,32.487,32.487,23.7609,197207.3045,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/21,2.4802,1.7847,8.2479,18.1731,1.8448,10550,39.3701,58.1383,79.2849,32.487,32.487,23.7609,189588.0508,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/22,2.4802,1.7847,8.2479,18.1731,1.8448,10550,39.3701,58.1383,79.2849,32.487,32.487,23.7609,189588.0508,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/23,2.5311,1.7488,8.0821,18.1731,1.8826,10142,39.3701,58.1383,79.2849,32.487,32.487,23.7609,193476.2695,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/24,2.6949,1.6425,7.5907,18.1731,2.0045,10350,39.3701,58.1383,79.2849,32.487,32.487,23.7609,206000.8203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/27,2.6949,1.6425,7.5907,18.1731,2.0045,10350,39.3701,58.1383,79.2849,32.487,32.487,23.7609,206000.8203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/28,2.8001,1.5808,7.3057,18.1731,2.0827,11020,39.3701,58.1383,79.2849,32.487,32.487,23.7609,214038.9648,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/29,2.7512,1.6089,7.4356,18.1731,2.0463,11450,39.3701,58.1383,79.2849,32.487,32.487,23.7609,210300.293,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/04/30,2.7145,1.6306,7.536,18.1731,2.0191,11250,39.3701,58.1383,79.2849,32.487,32.487,23.7609,207496.4923,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/01,2.7145,1.6306,7.536,18.1731,2.0191,11250,39.3701,58.1383,79.2849,32.487,32.487,23.7609,207496.4923,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/04,2.9052,1.5236,7.0412,18.1731,2.1609,11100,39.3701,58.1383,79.2849,32.487,32.487,23.7609,222077.3269,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/05,2.8686,1.5431,7.1313,18.1731,2.1336,11880,39.3701,58.1383,79.2849,32.487,32.487,23.7609,219273.3203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/06,2.8365,1.5605,7.2118,18.1731,2.1098,11730,39.3701,58.1383,79.2849,32.487,32.487,23.7609,216824.4878,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/07,2.7336,1.6193,7.4834,18.1731,2.0332,11599,39.3701,58.1383,79.2849,32.487,32.487,23.7609,208954.5758,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/08,2.7243,1.6248,7.509,18.1731,2.0263,11178,39.3701,58.1383,79.2849,32.487,32.487,23.7609,208244.2274,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/11,2.6656,1.6606,7.6743,18.1731,1.9827,11140,39.3701,58.1383,79.2849,32.487,32.487,23.7609,203757.8168,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/12,2.6959,1.6419,7.588,18.1731,2.0052,10900,39.3701,58.1383,79.2849,32.487,32.487,23.7609,206090.2215,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/13,2.6289,1.6837,7.7814,18.1731,1.9554,11024,39.3701,58.1383,79.2849,32.487,32.487,23.7609,200967.8775,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/14,2.7279,1.6226,7.4989,18.1731,2.0291,10750,39.3701,58.1383,79.2849,32.487,32.487,23.7609,208539.2254,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/15,2.7952,1.5836,7.3185,18.1731,2.0791,11155,39.3701,58.1383,79.2849,32.487,32.487,23.7609,213680.2642,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/18,2.794,1.5842,7.3217,18.1731,2.0782,11430,39.3701,58.1383,79.2849,32.487,32.487,23.7609,213586.7907,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/19,2.9101,1.521,7.0294,18.1731,2.1646,11425,39.3701,58.1383,79.2849,32.487,32.487,23.7609,222466.7667,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/20,2.9837,1.4835,6.856,18.1731,2.2193,11900,39.3701,58.1383,79.2849,32.487,32.487,23.7609,228093.8673,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/21,2.8857,1.5339,7.089,18.1731,2.1464,12201,39.3701,58.1383,79.2849,32.487,32.487,23.7609,220597.2981,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/22,2.9101,1.521,7.0294,18.1731,2.1646,11800,39.3701,58.1383,79.2849,32.487,32.487,23.7609,222466.7667,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/25,3.1767,1.3934,6.4396,18.1731,2.3628,11900,39.3701,58.1383,79.2849,32.487,32.487,23.7609,242843.9748,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/26,3.0532,1.4497,6.7,18.1731,2.271,12990,39.3701,58.1383,79.2849,32.487,32.487,23.7609,229707.2812,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/27,2.9224,1.5146,7,18.1731,2.1737,12485,39.3701,58.1383,79.2849,32.487,32.487,23.7609,219863.9976,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/28,2.9224,1.5146,7,18.1731,2.1737,11950,39.3701,58.1383,79.2849,32.487,32.487,23.7609,219863.9976,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/05/29,2.8209,1.5691,7.2518,18.1731,2.0982,11950,39.3701,58.1383,79.2849,32.487,32.487,23.7609,212228.5534,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/01,2.9346,1.5083,6.9708,18.1731,2.1828,11535,39.3701,58.1383,79.2849,32.487,32.487,23.7609,220783.9307,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/02,3.0204,1.4655,6.7727,18.1731,2.2466,12000,39.3701,58.1383,79.2849,32.487,32.487,23.7609,227241.8606,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/03,2.959,1.4959,6.9132,18.1731,2.2009,12351,39.3701,58.1383,79.2849,32.487,32.487,23.7609,222623.8115,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/04,2.8615,1.5469,7.149,18.1731,2.1284,12100,39.3701,58.1383,79.2849,32.487,32.487,23.7609,215282.7453,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/05,2.849,1.5536,7.1803,18.1731,2.1191,11701,39.3701,58.1383,79.2849,32.487,32.487,23.7609,214344.4136,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/08,2.9101,1.521,7.0294,18.1731,2.1646,11650,39.3701,58.1383,79.2849,32.487,32.487,23.7609,218944.0791,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/09,2.9224,1.5146,7,18.1731,2.1737,11900,39.3701,58.1383,79.2849,32.487,32.487,23.7609,219864.0122,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/10,2.8796,1.5372,7.104,18.1731,2.1418,11950,39.3701,58.1383,79.2849,32.487,32.487,23.7609,216644.4332,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/11,2.9346,1.5083,6.9708,18.1731,2.1828,11775,39.3701,58.1383,79.2849,32.487,32.487,23.7609,220784.1357,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/12,2.9468,1.5021,6.9419,18.1731,2.1919,12000,39.3701,58.1383,79.2849,32.487,32.487,23.7609,221704.0696,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/15,3.0104,1.4703,6.7953,18.1731,2.2391,12050,39.3701,58.1383,79.2849,32.487,32.487,23.7609,226487.7259,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/16,3.0104,1.4703,6.7953,18.1731,2.2391,12050,39.3701,58.1383,79.2849,32.487,32.487,23.7609,226487.7259,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/17,2.8977,1.5276,7.0597,18.1731,2.1553,12310,39.3701,58.1383,79.2849,32.487,32.487,23.7609,218005.9354,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/18,2.8737,1.5403,7.1185,18.1731,2.1375,11849,39.3701,58.1383,79.2849,32.487,32.487,23.7609,216202.8649,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/19,2.9652,1.4928,6.899,18.1731,2.2055,11751,39.3701,58.1383,79.2849,32.487,32.487,23.7609,223083.9705,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/22,2.9101,1.521,7.0294,18.1731,2.1646,12125,39.3701,58.1383,79.2849,32.487,32.487,23.7609,218944.2679,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/23,2.9224,1.5146,7,18.1731,2.1737,11900,39.3701,58.1383,79.2849,32.487,32.487,23.7609,219864.2894,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/24,2.9532,1.4988,6.927,18.1731,2.1966,11950,39.3701,58.1383,79.2849,32.487,32.487,23.7609,222182.5237,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/25,2.8981,1.5273,7.0585,18.1731,2.1557,12076,39.3701,58.1383,79.2849,32.487,32.487,23.7609,218042.8195,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/26,2.9321,1.5096,6.9766,18.1731,2.1809,11851,39.3701,58.1383,79.2849,32.487,32.487,23.7609,220600.2368,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/29,2.9101,1.521,7.0294,18.1731,2.1646,11990,39.3701,58.1383,79.2849,32.487,32.487,23.7609,218944.3551,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/06/30,3.3744,1.5299,7.2775,18.4487,1.9398,11900,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,217674.8458,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/07/01,3.3941,1.521,7.2353,18.4487,1.9511,11831,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,218944.3551,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/07/02,3.3941,1.521,7.2353,18.4487,1.9511,11900,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,218944.3551,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/07/03,3.4027,1.5172,7.2171,18.4487,1.9561,11900,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,219496.3157,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/07/06,3.4226,1.5083,7.175,18.4487,1.9675,11930,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,220784.2236,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/07/07,3.4512,1.4959,7.1157,18.4487,1.9839,12000,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,222624.0922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/07/08,3.3941,1.521,7.2353,18.4487,1.9511,12100,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,218944.3551,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2009/07/09,3.4229,1.5082,7.1744,18.4487,1.9677,11900,12.6912,42.7557,22.4447,30.0529,30.0529,25.5436,220802.6223,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
